track_id,artist_name,genre,track_duration_sec,is_french_language
TRK_2040,Festival 2024,EDM,270,FALSE
TRK_1988,Festival Vibes,EDM,270,TRUE
TRK_4843,Drop It,EDM,270,FALSE
TRK_4876,Rave Nation,EDM,270,FALSE
TRK_4673,Rave Madness,EDM,270,FALSE
TRK_7375,Rave Nation,EDM,270,FALSE
TRK_3723,Drop The Beat,EDM,270,FALSE
TRK_4767,Rave Madness,EDM,270,FALSE
TRK_5256,Bass Cannon,EDM,270,FALSE
TRK_8290,Rave Madness,EDM,270,FALSE
TRK_9583,Drop The Beat,EDM,270,FALSE
TRK_5277,Rave Nation,EDM,270,FALSE
TRK_8696,Festival Vibes,EDM,270,FALSE
TRK_7383,Bass Drop,EDM,270,FALSE
TRK_5224,Bass Drop,EDM,270,FALSE
TRK_4584,Rave Nation,EDM,270,FALSE
TRK_2457,Festival 2024,EDM,270,TRUE
TRK_3745,Festival 2024,EDM,270,FALSE
TRK_9848,Rave Nation,EDM,270,FALSE
TRK_6119,Bass Drop,EDM,270,FALSE
TRK_3214,Drop The Beat,EDM,270,FALSE
TRK_5386,Rave Madness,EDM,270,FALSE
TRK_2195,Drop It,EDM,270,TRUE
TRK_8298,Rave Madness,EDM,270,FALSE
TRK_9191,Bass Drop,EDM,270,FALSE
TRK_4803,Crystal Method,EDM,270,FALSE
TRK_4774,Crystal Method,EDM,270,FALSE
TRK_6152,Rave Nation,EDM,270,FALSE
TRK_5547,Drop The Beat,EDM,270,FALSE
TRK_1795,Bass Drop,EDM,270,FALSE
TRK_8735,Drop The Beat,EDM,270,FALSE
TRK_8961,Rave Madness,EDM,270,FALSE
TRK_4554,Crystal Method,EDM,270,FALSE
TRK_7885,Crystal Method,EDM,270,FALSE
TRK_2360,Festival 2024,EDM,270,FALSE
TRK_1931,Festival Vibes,EDM,270,FALSE
TRK_2345,Crystal Method,EDM,270,FALSE
TRK_9293,Drop The Beat,EDM,270,FALSE
TRK_8434,Festival 2024,EDM,270,FALSE
TRK_5772,Crystal Method,EDM,270,FALSE
TRK_4649,Crystal Method,EDM,270,FALSE
TRK_6419,Drop The Beat,EDM,270,FALSE
TRK_2408,Bass Drop,EDM,270,FALSE
TRK_1076,Bass Drop,EDM,270,FALSE
TRK_1130,Rave Madness,EDM,270,FALSE
TRK_3888,Festival Vibes,EDM,270,FALSE
TRK_4178,Rave Nation,EDM,270,FALSE
TRK_1134,Drop It,EDM,270,FALSE
TRK_1058,Drop The Beat,EDM,270,FALSE
TRK_8933,Festival 2024,EDM,270,FALSE
TRK_7932,Bass Drop,EDM,270,FALSE
TRK_5874,Bass Drop,EDM,270,FALSE
TRK_6500,Festival Vibes,EDM,270,FALSE
TRK_8568,Rave Madness,EDM,270,FALSE
TRK_9453,Drop It,EDM,270,FALSE
TRK_1853,Bass Cannon,EDM,270,FALSE
TRK_4619,Drop The Beat,EDM,270,TRUE
TRK_4730,Drop It,EDM,270,FALSE
TRK_7394,Bass Cannon,EDM,270,FALSE
TRK_8146,Crystal Method,EDM,270,FALSE
TRK_8331,Rave Madness,EDM,270,FALSE
TRK_1087,Festival Vibes,EDM,270,FALSE
TRK_3258,Rave Madness,EDM,270,TRUE
TRK_2082,Rave Madness,EDM,270,FALSE
TRK_7772,Drop The Beat,EDM,270,FALSE
TRK_6058,Rave Nation,EDM,270,FALSE
TRK_9466,Drop It,EDM,270,FALSE
TRK_5647,Bass Cannon,EDM,270,FALSE
TRK_7864,Festival 2024,EDM,270,FALSE
TRK_3427,Festival 2024,EDM,270,FALSE
TRK_9933,Rave Madness,EDM,270,FALSE
TRK_4227,Drop It,EDM,270,TRUE
TRK_7206,Bass Drop,EDM,270,FALSE
TRK_9556,Drop It,EDM,270,TRUE
TRK_8303,Rave Madness,EDM,270,FALSE
TRK_2727,Drop It,EDM,270,FALSE
TRK_5492,Crystal Method,EDM,270,FALSE
TRK_7787,Bass Drop,EDM,270,FALSE
TRK_7201,Crystal Method,EDM,270,FALSE
TRK_4287,Rave Madness,EDM,270,FALSE
TRK_2834,Drop It,EDM,270,FALSE
TRK_1872,Bass Drop,EDM,270,TRUE
TRK_7047,Rave Nation,EDM,270,FALSE
TRK_3641,Drop The Beat,EDM,270,FALSE
TRK_8536,Drop The Beat,EDM,270,FALSE
TRK_4938,Drop It,EDM,270,FALSE
TRK_6536,Rave Nation,EDM,270,FALSE
TRK_6749,Rave Nation,EDM,270,FALSE
TRK_8158,Rave Madness,EDM,270,FALSE
TRK_4852,Crystal Method,EDM,270,FALSE
TRK_7558,Rave Madness,EDM,270,FALSE
TRK_5832,Drop It,EDM,270,FALSE
TRK_9021,Bass Drop,EDM,270,FALSE
TRK_2076,Rave Madness,EDM,270,FALSE
TRK_5243,Festival 2024,EDM,270,FALSE
TRK_5947,Crystal Method,EDM,270,FALSE
TRK_8052,Festival 2024,EDM,270,FALSE
TRK_8742,Rave Madness,EDM,270,FALSE
TRK_9243,Rave Madness,EDM,270,FALSE
TRK_9957,Festival 2024,EDM,270,FALSE
TRK_6600,Drop The Beat,EDM,270,FALSE
TRK_4965,Drop The Beat,EDM,270,FALSE
TRK_5866,Festival Vibes,EDM,270,FALSE
TRK_3889,Festival 2024,EDM,270,FALSE
TRK_5205,Crystal Method,EDM,270,FALSE
TRK_4614,Festival Vibes,EDM,270,FALSE
TRK_8030,Festival 2024,EDM,270,FALSE
TRK_5490,Drop The Beat,EDM,270,FALSE
TRK_1831,Rave Nation,EDM,270,FALSE
TRK_8948,Crystal Method,EDM,270,FALSE
TRK_5404,Festival Vibes,EDM,270,TRUE
TRK_1198,Bass Cannon,EDM,270,FALSE
TRK_1556,Rave Nation,EDM,270,FALSE
TRK_8349,Bass Cannon,EDM,270,FALSE
TRK_8978,Festival 2024,EDM,270,FALSE
TRK_7599,Drop It,EDM,270,FALSE
TRK_1920,Drop The Beat,EDM,270,FALSE
TRK_4081,Bass Drop,EDM,270,FALSE
TRK_5673,Bass Drop,EDM,270,FALSE
TRK_9078,Drop The Beat,EDM,270,FALSE
TRK_2433,Drop The Beat,EDM,270,FALSE
TRK_5825,Crystal Method,EDM,270,FALSE
TRK_7677,Rave Madness,EDM,270,FALSE
TRK_6130,Festival 2024,EDM,270,FALSE
TRK_3016,Crystal Method,EDM,270,TRUE
TRK_7846,Crystal Method,EDM,270,FALSE
TRK_3740,Drop The Beat,EDM,270,FALSE
TRK_9672,Festival Vibes,EDM,270,FALSE
TRK_3010,Festival 2024,EDM,270,FALSE
TRK_4474,Drop The Beat,EDM,270,TRUE
TRK_8869,Festival 2024,EDM,270,FALSE
TRK_9043,Bass Cannon,EDM,270,TRUE
TRK_7662,Festival Vibes,EDM,270,FALSE
TRK_4329,Rave Nation,EDM,270,FALSE
TRK_3522,Bass Cannon,EDM,270,FALSE
TRK_3881,Rave Madness,EDM,270,FALSE
TRK_5479,Crystal Method,EDM,270,FALSE
TRK_4848,Festival Vibes,EDM,270,FALSE
TRK_8198,Bass Cannon,EDM,270,FALSE
TRK_1260,Festival Vibes,EDM,270,FALSE
TRK_3732,Bass Drop,EDM,270,FALSE
TRK_2937,Bass Drop,EDM,270,FALSE
TRK_6077,Bass Drop,EDM,270,FALSE
TRK_9947,Bass Drop,EDM,270,FALSE
TRK_4162,Drop It,EDM,270,FALSE
TRK_6735,Bass Cannon,EDM,270,FALSE
TRK_2666,Bass Drop,EDM,270,FALSE
TRK_5690,Bass Drop,EDM,270,FALSE
TRK_3559,Drop The Beat,EDM,270,FALSE
TRK_7270,Crystal Method,EDM,270,FALSE
TRK_7443,Drop It,EDM,270,FALSE
TRK_7238,Festival 2024,EDM,270,FALSE
TRK_9046,Bass Drop,EDM,270,FALSE
TRK_5283,Rave Madness,EDM,270,FALSE
TRK_1884,Drop It,EDM,270,FALSE
TRK_8606,Rave Nation,EDM,270,FALSE
TRK_9428,Crystal Method,EDM,270,TRUE
TRK_6426,Rave Nation,EDM,270,TRUE
TRK_7596,Drop It,EDM,270,FALSE
TRK_1697,Festival Vibes,EDM,270,FALSE
TRK_9261,Bass Drop,EDM,270,FALSE
TRK_1708,Drop The Beat,EDM,270,FALSE
TRK_2035,Festival Vibes,EDM,270,FALSE
TRK_1199,Rave Madness,EDM,270,FALSE
TRK_9348,Crystal Method,EDM,270,FALSE
TRK_9905,Drop It,EDM,270,FALSE
TRK_9108,Bass Cannon,EDM,270,FALSE
TRK_4587,Festival Vibes,EDM,270,FALSE
TRK_7402,Festival Vibes,EDM,270,FALSE
TRK_4558,Drop The Beat,EDM,270,FALSE
TRK_6709,Crystal Method,EDM,270,FALSE
TRK_6733,Festival Vibes,EDM,270,FALSE
TRK_3494,Rave Nation,EDM,270,FALSE
TRK_7553,Rave Madness,EDM,270,FALSE
TRK_4655,Rave Nation,EDM,270,FALSE
TRK_7577,Crystal Method,EDM,270,FALSE
TRK_6545,Rave Madness,EDM,270,TRUE
TRK_5995,Crystal Method,EDM,270,FALSE
TRK_1216,Rave Nation,EDM,270,FALSE
TRK_6057,Festival 2024,EDM,270,FALSE
TRK_3109,Rave Madness,EDM,270,FALSE
TRK_4678,Crystal Method,EDM,270,FALSE
TRK_9076,Rave Madness,EDM,270,FALSE
TRK_1832,Festival Vibes,EDM,270,FALSE
TRK_8209,Festival Vibes,EDM,270,FALSE
TRK_2614,Drop The Beat,EDM,270,FALSE
TRK_2210,Bass Drop,EDM,270,FALSE
TRK_2912,Drop The Beat,EDM,270,FALSE
TRK_5324,Rave Madness,EDM,270,TRUE
TRK_6506,Festival Vibes,EDM,270,TRUE
TRK_7380,Drop It,EDM,270,FALSE
TRK_8392,Rave Madness,EDM,270,FALSE
TRK_5562,Drop It,EDM,270,FALSE
TRK_9882,Bass Cannon,EDM,270,TRUE
TRK_7035,Rave Madness,EDM,270,FALSE
TRK_3062,Crystal Method,EDM,270,FALSE
TRK_3106,Crystal Method,EDM,270,FALSE
TRK_9335,Bass Cannon,EDM,270,FALSE
TRK_2241,Rave Nation,EDM,270,FALSE
TRK_3989,Festival 2024,EDM,270,FALSE
TRK_6887,Drop The Beat,EDM,270,FALSE
TRK_7371,Bass Drop,EDM,270,TRUE
TRK_6292,Festival Vibes,EDM,270,FALSE
TRK_8908,Rave Madness,EDM,270,FALSE
TRK_5853,Drop It,EDM,270,FALSE
TRK_2592,Drop The Beat,EDM,270,FALSE
TRK_9670,Drop The Beat,EDM,270,FALSE
TRK_6290,Rave Madness,EDM,270,FALSE
TRK_8029,Bass Drop,EDM,270,FALSE
TRK_3048,Rave Madness,EDM,270,FALSE
TRK_6147,Drop The Beat,EDM,270,TRUE
TRK_7082,Bass Cannon,EDM,270,FALSE
TRK_7322,Crystal Method,EDM,270,FALSE
TRK_2742,Rave Madness,EDM,270,FALSE
TRK_3041,Drop It,EDM,270,FALSE
TRK_4688,Bass Drop,EDM,270,FALSE
TRK_6778,Crystal Method,EDM,270,FALSE
TRK_9530,Rave Madness,EDM,270,FALSE
TRK_2065,Crystal Method,EDM,270,FALSE
TRK_3383,Bass Drop,EDM,270,FALSE
TRK_4444,Festival Vibes,EDM,270,FALSE
TRK_9136,Drop It,EDM,270,FALSE
TRK_9550,Bass Cannon,EDM,270,FALSE
TRK_6335,Bass Drop,EDM,270,FALSE
TRK_3200,Drop It,EDM,270,FALSE
TRK_3267,Rave Nation,EDM,270,FALSE
TRK_7890,Rave Madness,EDM,270,FALSE
TRK_6109,Festival 2024,EDM,270,FALSE
TRK_7474,Rave Madness,EDM,270,FALSE
TRK_1989,Festival 2024,EDM,270,FALSE
TRK_1841,Bass Cannon,EDM,270,FALSE
TRK_8415,Rave Nation,EDM,270,FALSE
TRK_7310,Rave Madness,EDM,270,FALSE
TRK_4546,Festival Vibes,EDM,270,FALSE
TRK_2847,Crystal Method,EDM,270,FALSE
TRK_7998,Bass Cannon,EDM,270,FALSE
TRK_2681,Rave Nation,EDM,270,FALSE
TRK_8387,Festival Vibes,EDM,270,FALSE
TRK_3486,Bass Drop,EDM,270,FALSE
TRK_8612,Festival 2024,EDM,270,FALSE
TRK_8699,Rave Nation,EDM,270,FALSE
TRK_3175,Drop The Beat,EDM,270,FALSE
TRK_4288,Bass Drop,EDM,270,FALSE
TRK_5913,Festival 2024,EDM,270,FALSE
TRK_3717,Drop The Beat,EDM,270,FALSE
TRK_8973,Drop The Beat,EDM,270,FALSE
TRK_5716,Festival 2024,EDM,270,FALSE
TRK_7075,Drop The Beat,EDM,270,FALSE
TRK_5631,Crystal Method,EDM,270,TRUE
TRK_6234,Drop It,EDM,270,FALSE
TRK_1325,Rave Nation,EDM,270,FALSE
TRK_1669,Rave Nation,EDM,270,FALSE
TRK_9205,Drop It,EDM,270,FALSE
TRK_9119,Bass Drop,EDM,270,FALSE
TRK_4038,Festival Vibes,EDM,270,FALSE
TRK_8492,Festival 2024,EDM,270,FALSE
TRK_7715,Festival Vibes,EDM,270,FALSE
TRK_2925,Drop It,EDM,270,FALSE
TRK_9051,Festival Vibes,EDM,270,FALSE
TRK_2749,Rave Madness,EDM,270,FALSE
TRK_1779,Drop It,EDM,270,FALSE
TRK_9745,Rave Madness,EDM,270,FALSE
TRK_3326,Festival 2024,EDM,270,FALSE
TRK_2405,Crystal Method,EDM,270,FALSE
TRK_9003,Bass Drop,EDM,270,FALSE
TRK_2114,Bass Cannon,EDM,270,FALSE
TRK_1887,Rave Madness,EDM,270,FALSE
TRK_3715,Drop It,EDM,270,FALSE
TRK_4989,Drop It,EDM,270,FALSE
TRK_8271,Rave Madness,EDM,270,FALSE
TRK_5194,Drop It,EDM,270,FALSE
TRK_4912,Rave Nation,EDM,270,FALSE
TRK_4084,Festival 2024,EDM,270,FALSE
TRK_1849,Rave Madness,EDM,270,FALSE
TRK_7911,Bass Cannon,EDM,270,FALSE
TRK_8640,Crystal Method,EDM,270,FALSE
TRK_5476,Rave Madness,EDM,270,FALSE
TRK_1243,Rave Madness,EDM,270,FALSE
TRK_2635,Bass Cannon,EDM,270,FALSE
TRK_1825,Rave Madness,EDM,270,FALSE
TRK_5400,Rave Nation,EDM,270,FALSE
TRK_2146,Drop It,EDM,270,FALSE
TRK_2920,Bass Drop,EDM,270,FALSE
TRK_3518,Drop The Beat,EDM,270,FALSE
TRK_9977,Drop The Beat,EDM,270,FALSE
TRK_4752,Festival 2024,EDM,270,FALSE
TRK_6677,Crystal Method,EDM,270,FALSE
TRK_4443,Drop It,EDM,270,FALSE
TRK_5395,Bass Cannon,EDM,270,FALSE
TRK_6224,Festival Vibes,EDM,270,FALSE
TRK_6598,Festival 2024,EDM,270,TRUE
TRK_9444,Festival Vibes,EDM,270,FALSE
TRK_3660,Rave Nation,EDM,270,FALSE
TRK_9923,Rave Nation,EDM,270,FALSE
TRK_7752,Festival 2024,EDM,270,FALSE
TRK_5760,Drop It,EDM,270,FALSE
TRK_2130,Rave Nation,EDM,270,FALSE
TRK_6073,Drop It,EDM,270,FALSE
TRK_6237,Rave Madness,EDM,270,FALSE
TRK_4640,Bass Drop,EDM,270,TRUE
TRK_4133,Festival Vibes,EDM,270,FALSE
TRK_8791,Bass Cannon,EDM,270,FALSE
TRK_4638,Rave Nation,EDM,270,FALSE
TRK_3911,Bass Cannon,EDM,270,FALSE
TRK_3300,Festival 2024,EDM,270,FALSE
TRK_1570,Rave Nation,EDM,270,FALSE
TRK_2001,Bass Drop,EDM,270,FALSE
TRK_9770,Crystal Method,EDM,270,FALSE
TRK_5201,Bass Cannon,EDM,270,FALSE
TRK_1525,Crystal Method,EDM,270,FALSE
TRK_5504,Rave Nation,EDM,270,FALSE
TRK_7658,Drop The Beat,EDM,270,FALSE
TRK_7655,Festival 2024,EDM,270,FALSE
TRK_5907,Drop The Beat,EDM,270,FALSE
TRK_1272,Drop It,EDM,270,FALSE
TRK_4003,Drop The Beat,EDM,270,FALSE
TRK_7409,Drop The Beat,EDM,270,FALSE
TRK_8871,Bass Drop,EDM,270,FALSE
TRK_5847,Crystal Method,EDM,270,FALSE
TRK_9743,Drop The Beat,EDM,270,FALSE
TRK_2315,Rave Madness,EDM,270,FALSE
TRK_1452,Crystal Method,EDM,270,FALSE
TRK_1113,Bass Cannon,EDM,270,FALSE
TRK_4478,Drop It,EDM,270,FALSE
TRK_9142,Festival Vibes,EDM,270,TRUE
TRK_6165,Bass Drop,EDM,270,TRUE
TRK_7055,Festival 2024,EDM,270,FALSE
TRK_4211,Festival Vibes,EDM,270,FALSE
TRK_5141,Bass Drop,EDM,270,FALSE
TRK_4484,Drop The Beat,EDM,270,FALSE
TRK_2512,Rave Nation,EDM,270,FALSE
TRK_4298,Bass Cannon,EDM,270,TRUE
TRK_4046,Festival 2024,EDM,270,FALSE
TRK_5221,Festival Vibes,EDM,270,FALSE
TRK_8429,Drop The Beat,EDM,270,FALSE
TRK_5227,Bass Drop,EDM,270,FALSE
TRK_4652,Bass Cannon,EDM,270,FALSE
TRK_3512,Festival Vibes,EDM,270,TRUE
TRK_9574,Festival Vibes,EDM,270,FALSE
TRK_6403,Crystal Method,EDM,270,FALSE
TRK_8167,Rave Nation,EDM,270,FALSE
TRK_4700,Bass Cannon,EDM,270,FALSE
TRK_9519,Rave Nation,EDM,270,FALSE
TRK_2479,Bass Drop,EDM,270,FALSE
TRK_1781,Drop The Beat,EDM,270,FALSE
TRK_3791,Drop The Beat,EDM,270,FALSE
TRK_1475,Rave Nation,EDM,270,TRUE
TRK_6493,Bass Drop,EDM,270,FALSE
TRK_4355,Bass Cannon,EDM,270,FALSE
TRK_8924,Festival 2024,EDM,270,FALSE
TRK_5072,Drop It,EDM,270,FALSE
TRK_7304,Rave Madness,EDM,270,FALSE
TRK_9757,Bass Cannon,EDM,270,FALSE
TRK_8266,Festival Vibes,EDM,270,FALSE
TRK_5923,Bass Drop,EDM,270,FALSE
TRK_4310,Drop The Beat,EDM,270,TRUE
TRK_2882,Bass Drop,EDM,270,FALSE
TRK_8240,Drop The Beat,EDM,270,FALSE
TRK_8904,Festival Vibes,EDM,270,FALSE
TRK_8105,Rave Nation,EDM,270,FALSE
TRK_2398,Bass Cannon,EDM,270,FALSE
TRK_1653,Festival 2024,EDM,270,FALSE
TRK_2804,Festival 2024,EDM,270,FALSE
TRK_6556,Crystal Method,EDM,270,FALSE
TRK_1754,Rave Madness,EDM,270,FALSE
TRK_9801,Festival Vibes,EDM,270,FALSE
TRK_2138,Drop It,EDM,270,FALSE
TRK_5948,Drop The Beat,EDM,270,FALSE
TRK_8526,Bass Cannon,EDM,270,FALSE
TRK_9387,Festival 2024,EDM,270,FALSE
TRK_8033,Festival 2024,EDM,270,FALSE
TRK_5271,Bass Drop,EDM,270,FALSE
TRK_2549,Crystal Method,EDM,270,FALSE
TRK_7259,Drop It,EDM,270,FALSE
TRK_7717,Festival 2024,EDM,270,FALSE
TRK_2977,Rave Nation,EDM,270,FALSE
TRK_2717,Drop The Beat,EDM,270,FALSE
TRK_2272,Bass Drop,EDM,270,FALSE
TRK_8399,Drop It,EDM,270,FALSE
TRK_5470,Bass Cannon,EDM,270,FALSE
TRK_5742,Bass Cannon,EDM,270,FALSE
TRK_2789,Bass Cannon,EDM,270,TRUE
TRK_2862,Rave Nation,EDM,270,FALSE
TRK_5097,Festival 2024,EDM,270,FALSE
TRK_7136,Crystal Method,EDM,270,FALSE
TRK_7631,Rave Madness,EDM,270,FALSE
TRK_4442,Drop It,EDM,270,FALSE
TRK_3995,Drop It,EDM,270,FALSE
TRK_2234,Festival Vibes,EDM,270,FALSE
TRK_1287,Rave Nation,EDM,270,FALSE
TRK_9399,Drop The Beat,EDM,270,FALSE
TRK_3509,Drop It,EDM,270,FALSE
TRK_1963,Festival 2024,EDM,270,FALSE
TRK_9375,Drop The Beat,EDM,270,FALSE
TRK_3341,Rave Nation,EDM,270,FALSE
TRK_2140,Bass Cannon,EDM,270,FALSE
TRK_7358,Drop The Beat,EDM,270,FALSE
TRK_2075,Drop It,EDM,270,FALSE
TRK_6964,Crystal Method,EDM,270,FALSE
TRK_1343,Festival Vibes,EDM,270,FALSE
TRK_8296,Festival 2024,EDM,270,FALSE
TRK_1645,Rave Madness,EDM,270,FALSE
TRK_7806,Festival Vibes,EDM,270,TRUE
TRK_4404,Bass Cannon,EDM,270,FALSE
TRK_9606,Rave Madness,EDM,270,FALSE
TRK_3351,Drop The Beat,EDM,270,FALSE
TRK_5419,Crystal Method,EDM,270,FALSE
TRK_3139,Festival Vibes,EDM,270,FALSE
TRK_2490,Festival 2024,EDM,270,FALSE
TRK_4782,Rave Madness,EDM,270,FALSE
TRK_5435,Rave Madness,EDM,270,FALSE
TRK_2792,Drop The Beat,EDM,270,FALSE
TRK_6925,Bass Drop,EDM,270,FALSE
TRK_2822,Bass Cannon,EDM,270,FALSE
TRK_9509,Drop It,EDM,270,FALSE
TRK_3818,Drop It,EDM,270,FALSE
TRK_5734,Bass Cannon,EDM,270,FALSE
TRK_4994,Bass Cannon,EDM,270,FALSE
TRK_8058,Festival Vibes,EDM,270,FALSE
TRK_2221,Rave Madness,EDM,270,FALSE
TRK_7343,Festival 2024,EDM,270,FALSE
TRK_2419,Crystal Method,EDM,270,FALSE
TRK_8453,Festival 2024,EDM,270,FALSE
TRK_5134,Festival 2024,EDM,270,FALSE
TRK_6672,Rave Madness,EDM,270,FALSE
TRK_5735,Drop It,EDM,270,FALSE
TRK_1062,Rave Madness,EDM,270,FALSE
TRK_4886,Bass Cannon,EDM,270,FALSE
TRK_8444,Festival 2024,EDM,270,FALSE
TRK_7279,Rave Nation,EDM,270,TRUE
TRK_9626,Festival Vibes,EDM,270,FALSE
TRK_1335,Drop It,EDM,270,FALSE
TRK_5563,Drop The Beat,EDM,270,FALSE
TRK_8294,Rave Nation,EDM,270,FALSE
TRK_3410,Festival Vibes,EDM,270,FALSE
TRK_6595,Rave Nation,EDM,270,FALSE
TRK_8369,Festival Vibes,EDM,270,FALSE
TRK_6134,Bass Drop,EDM,270,FALSE
TRK_4160,Crystal Method,EDM,270,FALSE
TRK_1430,Rave Nation,EDM,270,TRUE
TRK_1659,Festival 2024,EDM,270,FALSE
TRK_4060,Drop The Beat,EDM,270,FALSE
TRK_2797,Festival 2024,EDM,270,FALSE
TRK_7607,Drop It,EDM,270,FALSE
TRK_1639,Rave Nation,EDM,270,TRUE
TRK_5203,Bass Cannon,EDM,270,FALSE
TRK_4951,Festival Vibes,EDM,270,FALSE
TRK_5982,Bass Drop,EDM,270,FALSE
TRK_5807,Rave Madness,EDM,270,FALSE
TRK_2633,Festival Vibes,EDM,270,FALSE
TRK_3945,Festival 2024,EDM,270,FALSE
TRK_1188,Rave Madness,EDM,270,FALSE
TRK_3201,Bass Drop,EDM,270,FALSE
TRK_9693,Festival Vibes,EDM,270,TRUE
TRK_5785,Festival 2024,EDM,270,FALSE
TRK_7090,Festival 2024,EDM,270,FALSE
TRK_6877,Drop The Beat,EDM,270,FALSE
TRK_7030,Rave Nation,EDM,270,FALSE
TRK_6440,Drop The Beat,EDM,270,FALSE
TRK_9979,Crystal Method,EDM,270,FALSE
TRK_8564,Drop It,EDM,270,FALSE
TRK_5447,Festival 2024,EDM,270,FALSE
TRK_1948,Drop The Beat,EDM,270,FALSE
TRK_8236,Drop It,EDM,270,FALSE
TRK_9823,Rave Madness,EDM,270,TRUE
TRK_8246,Crystal Method,EDM,270,FALSE
TRK_7447,Rave Nation,EDM,270,FALSE
TRK_6124,Crystal Method,EDM,270,FALSE
TRK_5916,Rave Madness,EDM,270,TRUE
TRK_7099,Rave Nation,EDM,270,FALSE
TRK_9587,Drop The Beat,EDM,270,FALSE
TRK_1922,Bass Drop,EDM,270,FALSE
TRK_2983,Festival Vibes,EDM,270,FALSE
TRK_4432,Festival Vibes,EDM,270,TRUE
TRK_8639,Crystal Method,EDM,270,FALSE
TRK_2063,Drop It,EDM,270,FALSE
TRK_3592,Drop It,EDM,270,FALSE
TRK_5693,Drop The Beat,EDM,270,FALSE
TRK_6297,Bass Cannon,EDM,270,FALSE
TRK_7897,Drop The Beat,EDM,270,FALSE
TRK_9818,Drop It,EDM,270,FALSE
TRK_1460,Crystal Method,EDM,270,FALSE
TRK_7574,Festival Vibes,EDM,270,FALSE
TRK_1200,Rave Nation,EDM,270,FALSE
TRK_5681,Crystal Method,EDM,270,FALSE
TRK_6318,Rave Nation,EDM,270,FALSE
TRK_9376,Bass Drop,EDM,270,TRUE
TRK_6019,Bass Cannon,EDM,270,FALSE
TRK_7382,Festival Vibes,EDM,270,FALSE
TRK_8317,Rave Madness,EDM,270,FALSE
TRK_5183,Bass Cannon,EDM,270,FALSE
TRK_1432,Festival Vibes,EDM,270,TRUE
TRK_5298,Drop The Beat,EDM,270,FALSE
TRK_7883,Rave Madness,EDM,270,FALSE
TRK_9310,Bass Drop,EDM,270,FALSE
TRK_4741,Bass Drop,EDM,270,FALSE
TRK_5806,Bass Drop,EDM,270,FALSE
TRK_3147,Drop It,EDM,270,FALSE
TRK_4530,Bass Cannon,EDM,270,FALSE
TRK_3571,Bass Drop,EDM,270,TRUE
TRK_8987,Bass Drop,EDM,270,FALSE
TRK_9955,Rave Madness,EDM,270,FALSE
TRK_3699,Drop The Beat,EDM,270,FALSE
TRK_8337,Bass Drop,EDM,270,FALSE
TRK_5968,Festival 2024,EDM,270,FALSE
TRK_3251,Bass Cannon,EDM,270,FALSE
TRK_7603,Rave Nation,EDM,270,TRUE
TRK_9281,Festival 2024,EDM,270,TRUE
TRK_3136,Bass Drop,EDM,270,FALSE
TRK_4275,Rave Nation,EDM,270,FALSE
TRK_4351,Rave Madness,EDM,270,FALSE
TRK_9166,Neon Pulse,Electronic,240,FALSE
TRK_4648,Digital Pulse,Electronic,240,TRUE
TRK_8584,Synth Wave,Electronic,240,FALSE
TRK_1723,Synthwave Dreams,Electronic,240,FALSE
TRK_3736,Neon Pulse,Electronic,240,FALSE
TRK_3271,Neon Pulse,Electronic,240,FALSE
TRK_8985,Techno Beats,Electronic,240,FALSE
TRK_8960,Digital Pulse,Electronic,240,FALSE
TRK_2965,Techno Pulse,Electronic,240,TRUE
TRK_8335,Techno Pulse,Electronic,240,FALSE
TRK_5924,Techno Pulse,Electronic,240,FALSE
TRK_7518,Electric Horizon,Electronic,240,TRUE
TRK_3110,Synthwave Dreams,Electronic,240,FALSE
TRK_7750,Electronic Sunrise,Electronic,240,FALSE
TRK_3462,Electro House,Electronic,240,FALSE
TRK_9278,Synth Wave,Electronic,240,FALSE
TRK_2533,Electronic Sunrise,Electronic,240,FALSE
TRK_7427,Techno Beats,Electronic,240,TRUE
TRK_4129,Techno Pulse,Electronic,240,FALSE
TRK_3519,Electro House,Electronic,240,FALSE
TRK_3344,Electro House,Electronic,240,FALSE
TRK_4783,Synth Wave,Electronic,240,FALSE
TRK_3893,Neon Pulse,Electronic,240,FALSE
TRK_6094,Digital Pulse,Electronic,240,TRUE
TRK_7505,Neon Pulse,Electronic,240,TRUE
TRK_9916,Electric Horizon,Electronic,240,FALSE
TRK_4229,Synth Wave,Electronic,240,TRUE
TRK_2086,Synth Wave,Electronic,240,FALSE
TRK_9750,Synth Wave,Electronic,240,FALSE
TRK_2716,Techno Pulse,Electronic,240,FALSE
TRK_8140,Electro House,Electronic,240,FALSE
TRK_9063,Electronic Sunrise,Electronic,240,FALSE
TRK_7408,Neon Pulse,Electronic,240,FALSE
TRK_4371,Techno Pulse,Electronic,240,FALSE
TRK_2602,Techno Beats,Electronic,240,FALSE
TRK_7314,Electric Horizon,Electronic,240,TRUE
TRK_6308,Electronic Sunrise,Electronic,240,FALSE
TRK_1765,Techno Beats,Electronic,240,FALSE
TRK_6544,Synthwave Dreams,Electronic,240,FALSE
TRK_2151,Techno Beats,Electronic,240,FALSE
TRK_1032,Digital Pulse,Electronic,240,FALSE
TRK_1895,Neon Pulse,Electronic,240,FALSE
